id,year,coh,ndrod,duy,yduy,duc,yduc,nmissd
1,1979,0,0,0,0,0,0,3
1,1980,0,0,0,0,0,0,3
1,1981,0,0,0,0,0,0,3
1,1982,0,0,0,0,0,0,3
1,1983,0,0,.0290998,1,.3247608,1,3
1,1984,0,0,0,0,0,0,3
1,1985,0,0,0,0,0,0,3
1,1986,0,0,0,0,0,0,3
1,1987,0,1,0,0,0,0,3
1,1988,0,1,0,0,0,0,3
1,1989,0,1,0,0,0,0,3
1,1990,0,0,0,0,0,0,3
1,1991,0,0,0,0,0,0,3
1,1992,0,0,0,0,0,0,3
2,1979,0,0,-.2756907,1,1.675709,1,3
2,1980,0,0,.0009621,1,.4013655,1,3
2,1981,0,0,.1303947,1,.0804448,1,3
2,1982,0,0,-.1706085,1,-.1758503,1,3
2,1983,0,0,.0608916,1,.1745415,1,3
2,1984,0,0,.0316194,1,-.1141007,1,3
2,1985,0,0,.5843643,1,-.1107058,1,3
2,1986,0,0,-.8784585,1,-.1879779,1,3
2,1987,0,1,-.0560182,1,0,0,3
2,1988,0,1,.1535699,1,0,0,3
2,1989,0,1,-.1783093,1,0,0,3
2,1990,0,0,.2202013,1,-.5338744,1,3
2,1991,0,0,.1544108,1,.5484728,1,3
2,1992,0,0,-.1090497,1,-.8580734,1,3
3,1979,0,0,.2711105,1,.29629,1,3
3,1980,0,0,-.0845668,1,-.3651146,1,3
3,1981,0,0,.0208471,1,.7109138,1,3
3,1982,0,0,-.1568451,1,-.8423967,1,3
3,1983,0,0,-.0980645,1,-.182775,1,3
3,1984,0,0,.2001807,1,.4227964,1,3
3,1985,0,0,.0078118,1,-.5168335,1,3
3,1986,0,0,-.1787981,1,-.4379887,1,3
3,1987,0,1,.0946518,1,0,0,3
3,1988,0,1,-.1030819,1,0,0,3
3,1989,0,1,-.2195158,1,0,0,3
3,1990,0,0,.3772758,1,.0496767,1,3
3,1991,0,0,-.3177976,1,.3332424,1,3
3,1992,0,0,-.5001137,1,-.7019665,1,3
4,1979,0,0,-.3263412,1,-.0827906,1,3
4,1980,0,0,-.1224564,1,.2614302,1,3
4,1981,0,0,.2051007,1,-.4078915,1,3
4,1982,0,0,.4079486,1,.0950828,1,3
4,1983,0,0,.0343598,1,.1837167,1,3
4,1984,0,0,-.4072313,1,-.4161684,1,3
4,1985,0,0,-.422729,1,-.0118009,1,3
4,1986,0,0,-.190346,1,-.6272922,1,3
4,1987,0,1,.4201157,1,0,0,3
4,1988,0,1,.0170526,1,0,0,3
4,1989,0,1,.1789241,1,0,0,3
4,1990,0,0,.0402179,1,-.6403798,1,3
4,1991,0,0,.0352987,1,.1747069,1,3
4,1992,0,0,.2156261,1,-.145414,1,3
5,1979,0,0,-.0289321,1,.1662003,1,3
5,1980,0,0,.0407901,1,.1799954,1,3
5,1981,0,0,-.6525632,1,-.4994913,1,3
5,1982,0,0,.0954047,1,-.1439817,1,3
5,1983,0,0,.3603089,1,-.0044729,1,3
5,1984,0,0,-.1367729,1,.6563401,1,3
5,1985,0,0,.106142,1,.2058989,1,3
5,1986,0,0,-.9180447,1,-.7272304,1,3
5,1987,0,1,.1378662,1,0,0,3
5,1988,0,1,1.169722,1,0,0,3
5,1989,0,1,-1.241865,1,0,0,3
5,1990,0,0,-.4409444,1,-.02817,1,3
5,1991,0,0,.3505374,1,-.2005203,1,3
5,1992,0,0,-.0852334,1,-.2002104,1,3
6,1979,0,0,-.2325881,1,-.3442706,1,3
6,1980,0,0,-.3966644,1,-.2221908,1,3
6,1981,0,0,.5062398,1,.290485,1,3
6,1982,0,0,-.618349,1,.1745406,1,3
6,1983,0,0,.2601377,1,.2100425,1,3
6,1984,0,0,-.0095165,1,-.0793544,1,3
6,1985,0,0,-.0037487,1,.0191826,1,3
6,1986,0,0,.0978196,1,-.123968,1,3
6,1987,0,1,-.0232468,1,0,0,3
6,1988,0,1,.1660834,1,0,0,3
6,1989,0,1,.3846639,1,0,0,3
6,1990,0,0,-.1084624,1,-.0520855,1,3
6,1991,0,0,-.5683105,1,.3266469,1,3
6,1992,0,0,-.5064753,1,-.2729338,1,3
7,1979,0,0,0,0,0,0,3
7,1980,0,0,0,0,0,0,3
7,1981,0,0,0,0,0,0,3
7,1982,0,0,-.2706484,1,-.0711738,1,3
7,1983,0,0,.3525417,1,-.0639634,1,3
7,1984,0,0,-.2214821,1,.0216043,1,3
7,1985,0,0,.0679404,1,.1581416,1,3
7,1986,0,0,.1628238,1,.1003871,1,3
7,1987,0,1,-.0156624,1,0,0,3
7,1988,0,1,.0887247,1,0,0,3
7,1989,0,1,0,0,0,0,3
7,1990,0,0,0,0,0,0,3
7,1991,0,0,0,0,0,0,3
7,1992,0,0,0,0,0,0,3
8,1979,0,0,.1974903,1,.2238006,1,3
8,1980,0,0,-.246508,1,-.3906592,1,3
8,1981,0,0,.1740068,1,-.1316328,1,3
8,1982,0,0,-.340797,1,.2721438,1,3
8,1983,0,0,.3648034,1,-.0201615,1,3
8,1984,0,0,.0280135,1,.5427071,1,3
8,1985,0,0,.2029651,1,-.2201738,1,3
8,1986,0,0,.2042045,1,-.3020953,1,3
8,1987,0,1,-.0866294,1,0,0,3
8,1988,0,1,.1229228,1,0,0,3
8,1989,0,1,.126097,1,0,0,3
8,1990,0,0,.0678433,1,-.7387742,1,3
8,1991,0,0,-.1159053,1,.0916525,1,3
8,1992,0,0,.1901577,1,.3760974,1,3
9,1979,0,0,0,0,-.3701706,1,3
9,1980,0,0,0,0,.1184425,1,3
